L3(도메인),[AS-IS] L5 Name,[AS-IS] L6 Name,Activity_ID,[TO-BE] L5 Name,[TO-BE] L6 Name,Cadence,Output Type,Change_Type,Change_Note
해외인사,(자회사 운영) 운영 방식 개선,(자회사 운영) 운영 방식 개선 요청 접수 로그 생성,V2-L6-0225,(자회사 운영) 운영 방식 개선,(자회사 )  방식 개선 결과표 등록,상시,analysis_report,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
해외인사,(자회사 운영) 운영 방식 개선,자회사 운영방식 개선안 발행,V2-L6-0226,(자회사 운영) 운영 방식 개선,(자회사 )  방식 개선 결과 통보 발송 완료,상시,notification_doc,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
해외인사,(자회사 운영) 운영 유형 결정,(자회사 운영) 운영 유형 결정 요청 접수 로그 생성,V2-L6-0221,(자회사 운영) 운영 유형 결정,(자회사 )  유형 결정 기준서 확정,상시,approval_doc,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
해외인사,(자회사 운영) 운영 유형 결정,(자회사 운영) 운영 유형 결정 요청 접수 로그 생성,V2-L6-0222,(자회사 운영) 운영 유형 결정,(자회사 )  유형 결정 결과표 등록,상시,analysis_report,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
해외인사,(자회사 운영) 운영 유형 결정,자회사 운영유형 결정서 확정,V2-L6-0223,(자회사 운영) 운영 유형 결정,(자회사 )  유형 결정 결과 통보 발송 완료,상시,notification_doc,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
해외인사,주재원 인사(양성),주재원 인사(양성) 요청 접수 로그 생성,V2-L6-0129,주재원 인사(양성),주재원 인사(양성) 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(양성),주재원 양성대상 선발명단 확정,V2-L6-0130,주재원 인사(양성),주재원 인사(양성) 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(양성),주재원 양성과정 수료현황표 발행,V2-L6-0131,주재원 인사(양성),주재원 인사(양성) 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,거점장(법인장) 교육,거점장(법인장) 교육 요청 접수 로그 생성,V2-L6-0190,거점장(법인장) 교육,거점장(법인장) 교육 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,거점장(법인장) 교육,법인장 교육 커리큘럼 확정본 등록,V2-L6-0191,거점장(법인장) 교육,거점장(법인장) 교육 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,거점장(법인장) 교육,법인장 교육 효과분석 리포트 발행,V2-L6-0192,거점장(법인장) 교육,거점장(법인장) 교육 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,글로벌 리더 양성 교육,글로벌 리더 양성 교육 요청 접수 로그 생성,V2-L6-0187,글로벌 리더 양성 교육,글로벌 리더 양성 교육 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,글로벌 리더 양성 교육,글로벌 리더 양성과정 기획서 확정,V2-L6-0188,글로벌 리더 양성 교육,글로벌 리더 양성 교육 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,글로벌 리더 양성 교육,글로벌 리더 양성 수료현황표 발행,V2-L6-0189,글로벌 리더 양성 교육,글로벌 리더 양성 교육 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 교육,주재원 교육 요청 접수 로그 생성,V2-L6-0193,주재원 교육,주재원 교육 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 교육,주재원 교육과정 운영계획서 확정,V2-L6-0194,주재원 교육,주재원 교육 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 교육,주재원 교육 수료평가 결과서 발행,V2-L6-0195,주재원 교육,주재원 교육 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,사건사고 관리,사건사고 관리 요청 접수 로그 생성,V2-L6-0200,사건사고 관리,사건사고  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,사건사고 관리,해외법인 사건사고 케이스 등록,V2-L6-0201,사건사고 관리,사건사고  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,사건사고 관리,해외법인 사건사고 조치결과서 발행,V2-L6-0202,사건사고 관리,사건사고  결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,"컨설팅, 진단",컨설팅 생성,V2-L6-0196,"컨설팅, 진단","컨설팅, 진단 기준서 확정",상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,"컨설팅, 진단",해외법인 노사진단 계획서 확정,V2-L6-0197,"컨설팅, 진단","중간 컨설팅, 진단 결과표 등록",상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,"컨설팅, 진단",진단 요청 접수 로그 생성,V2-L6-0198,"컨설팅, 진단","중간 컨설팅, 진단 결과표 등록",상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,"컨설팅, 진단",해외법인 노사진단 결과보고서 발행,V2-L6-0199,"컨설팅, 진단",해외법인 노사진단 결과보고서 발행,상시,analysis_report,유지,원본 명칭/구조 유지
해외인사,인센티브 지급조직 정비,인센티브 지급조직 정비 요청 접수 로그 생성,V2-L6-0178,인센티브 지급조직 정비,인센티브 지급조직 정비 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,인센티브 지급조직 정비,글로벌 인센티브 지급조직 설계안 확정,V2-L6-0179,인센티브 지급조직 정비,인센티브 지급조직 정비 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,인센티브 지급조직 정비,인센티브 지급조직 반영 완료로그 생성,V2-L6-0180,인센티브 지급조직 정비,인센티브 지급조직 정비 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,STEP 운영,STEP 운영 요청 접수 로그 생성,V2-L6-0143,STEP 운영,STEP  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,STEP 운영,STEP 교환인력 선발명단 확정,V2-L6-0144,STEP 운영,중간 STEP  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,STEP 운영,STEP 파견배치 확정서 발행,V2-L6-0145,STEP 운영,중간 STEP  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,STEP 운영,STEP 복귀결과 평가서 등록,V2-L6-0146,STEP 운영,STEP 복귀결과 평가서 등록,상시,analysis_report,유지,원본 명칭/구조 유지
해외인사,양성 파견 운영(현지/STEP),양성 파견 운영(현지/STEP) 요청 접수 로그 생성,V2-L6-0147,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,양성 파견 운영(현지/STEP),양성 파견운영 계획서 확정,V2-L6-0148,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,양성 파견 운영(현지/STEP),양성 파견 종료평가 보고서 등록,V2-L6-0149,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,조직 관리,조직 관리 요청 접수 로그 생성,V2-L6-0157,조직 관리,조직  기준서 확정,상시,approval_doc,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
해외인사,조직 관리,조직 관리 요청 접수 로그 생성,V2-L6-0158,조직 관리,조직  결과표 등록,상시,analysis_report,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
해외인사,조직 관리,글로벌 조직변경안 확정본 등록,V2-L6-0159,조직 관리,조직  결과 통보 발송 완료,상시,notification_doc,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
해외인사,주재원 인사(관리),주재원 인사(관리) 요청 접수 로그 생성,V2-L6-0136,주재원 인사(관리),주재원 인사() 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(관리),주재원 월간 운영현황표 업데이트,V2-L6-0137,주재원 인사(관리),중간 주재원 인사() 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(관리),주재원 이슈조치 결과서 등록,V2-L6-0138,주재원 인사(관리),중간 주재원 인사() 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(관리),주재원 인사(관리) 처리 결과 확정,V2-L6-0139,주재원 인사(관리),주재원 인사() 처리 결과 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(귀임),주재원 인사(귀임) 요청 접수 로그 생성,V2-L6-0140,주재원 인사(귀임),주재원 인사(귀임) 기준서 확정,수시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(귀임),주재원 귀임계획서 확정,V2-L6-0141,주재원 인사(귀임),주재원 인사(귀임) 결과표 등록,수시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(귀임),귀임 완료 확인서 등록,V2-L6-0142,주재원 인사(귀임),주재원 인사(귀임) 결과 통보 발송 완료,수시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(선발/부임),주재원 인사(선발 생성,V2-L6-0132,주재원 인사(선발/부임),주재원 인사(선발/부임) 기준서 확정,수시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(선발/부임),주재원 선발평가 결과표 확정,V2-L6-0133,주재원 인사(선발/부임),중간 주재원 인사(선발/부임) 결과표 등록,수시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(선발/부임),부임) 요청 접수 로그 생성,V2-L6-0134,주재원 인사(선발/부임),중간 주재원 인사(선발/부임) 결과표 등록,수시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,주재원 인사(선발/부임),부임 일정확정서 발행,V2-L6-0135,주재원 인사(선발/부임),부임 일정확정서 발행,수시,approval_doc,유지,원본 명칭/구조 유지
해외인사,지표 관리,지표 관리 요청 접수 로그 생성,V2-L6-0154,지표 관리,지표  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,지표 관리,글로벌 인사지표 기준서 확정,V2-L6-0155,지표 관리,지표  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,지표 관리,월간 지표 모니터링 리포트 발행,V2-L6-0156,지표 관리,지표  결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,파견 인력 부임/귀임,파견 인력 부임 생성,V2-L6-0150,파견 인력 부임/귀임,파견 인력 부임/귀임 기준서 확정,수시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,파견 인력 부임/귀임,귀임 요청 접수 로그 생성,V2-L6-0151,파견 인력 부임/귀임,중간 파견 인력 부임/귀임 결과표 등록,수시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,파견 인력 부임/귀임,파견 인력 부임 확정,V2-L6-0152,파견 인력 부임/귀임,중간 파견 인력 부임/귀임 결과표 등록,수시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
해외인사,파견 인력 부임/귀임,귀임 통합일정표 확정,V2-L6-0153,파견 인력 부임/귀임,귀임 통합일정표 확정,수시,approval_doc,유지,원본 명칭/구조 유지
해외인사,VP 승격,VP 승격 요청 접수 로그 생성,V2-L6-0160,VP 승격,VP 승격 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
