Activity_ID,L3(도메인),L4,L5,L6 Name,Cadence,Output Type,Digital Trace,seq,pre_dependency
V2-L6-0001,교육,교육과정설계,Pilot과정 운영,Pilot과정 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0883,총무,차량 관리,업무버스 관리,업무버스 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0884,총무,차량 관리,업무버스 관리,업무버스 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0883
V2-L6-0885,총무,차량 관리,업무버스 관리,업무버스 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0884
V2-L6-0886,총무,차량 관리,운전기사 관리,운전기사 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0887,총무,차량 관리,운전기사 관리,운전기사 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0886
V2-L6-0888,총무,차량 관리,운전기사 관리,운전기사 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0887
V2-L6-0889,총무,협력사 관리,상주협력사 관리,상주협력사 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0890,총무,협력사 관리,상주협력사 관리,상주협력사 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0889
V2-L6-0891,총무,협력사 관리,상주협력사 관리,1차 상주협력사 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0890
V2-L6-0892,총무,협력사 관리,상주협력사 관리,상주협력사 처리 결과 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,4,V2-L6-0891
V2-L6-0893,총무,협력사 관리,입점업체 운영,입점업체 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0894,총무,협력사 관리,입점업체 운영,입점업체 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0893
V2-L6-0895,총무,협력사 관리,입점업체 운영,입점업체 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0894
V2-L6-0896,해외인사,M&A,(PMI) Best Practice 분석,(PMI) Best Practice 분석 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0897,해외인사,M&A,(PMI) Best Practice 분석,(PMI) Best Practice 분석 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0896
V2-L6-0898,해외인사,M&A,(PMI) Best Practice 분석,(PMI) Best Practice 분석 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0897
V2-L6-0899,해외인사,M&A,(PMI) 계획 수립,(PMI) 계획 수립 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0900,해외인사,M&A,(PMI) 계획 수립,(PMI) 계획 수립 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0899
V2-L6-0901,해외인사,M&A,(PMI) 계획 수립,(PMI) 계획 수립 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0900
V2-L6-0902,해외인사,M&A,(실사) 시사점 도출 및 보고,(실사) 시사점 도출 및 보고 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0903,해외인사,M&A,(실사) 시사점 도출 및 보고,(실사) 시사점 도출 및 보고 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0902
V2-L6-0904,해외인사,M&A,(실사) 시사점 도출 및 보고,(실사) 시사점 도출 및 보고 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0903
V2-L6-0905,해외인사,M&A,(실사) 실사결과 분석,(실사) 실사결과 분석 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0906,해외인사,M&A,(실사) 실사결과 분석,(실사) 실사결과 분석 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0905
V2-L6-0907,해외인사,M&A,(실사) 실사결과 분석,(실사) 실사결과 분석 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0906
V2-L6-0908,해외인사,M&A,(실사) 실사문서 독해,(실사) 실사문서 독해 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0909,해외인사,M&A,(실사) 실사문서 독해,(실사) 실사문서 독해 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0908
V2-L6-0910,해외인사,M&A,(실사) 실사문서 독해,(실사) 실사문서 독해 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0909
V2-L6-0911,해외인사,M&A,(실사) 실사문서 분류,(실사) 실사문서 분류 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0912,해외인사,M&A,(실사) 실사문서 분류,(실사) 실사문서 분류 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0911
V2-L6-0913,해외인사,M&A,(실사) 실사문서 분류,(실사) 실사문서 분류 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0912
V2-L6-0914,해외인사,M&A,(자회사 운영) 운영 방식 개선,(자회사 ) 방식 개선 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0915,해외인사,M&A,(자회사 운영) 운영 방식 개선,(자회사 ) 방식 개선 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0914
V2-L6-0916,해외인사,M&A,(자회사 운영) 운영 방식 개선,(자회사 ) 방식 개선 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0915
V2-L6-0917,해외인사,M&A,(자회사 운영) 운영 유형 결정,(자회사 ) 유형 결정 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0918,해외인사,M&A,(자회사 운영) 운영 유형 결정,(자회사 ) 유형 결정 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0917
V2-L6-0919,해외인사,M&A,(자회사 운영) 운영 유형 결정,(자회사 ) 유형 결정 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0918
V2-L6-0920,해외인사,공통,주재원 인사(양성),주재원 인사(양성) 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0921,해외인사,공통,주재원 인사(양성),주재원 인사(양성) 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0920
V2-L6-0922,해외인사,공통,주재원 인사(양성),주재원 인사(양성) 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0921
V2-L6-0923,해외인사,교육/양성,거점장(법인장) 교육,거점장(법인장) 교육 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0924,해외인사,교육/양성,거점장(법인장) 교육,거점장(법인장) 교육 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0923
V2-L6-0925,해외인사,교육/양성,거점장(법인장) 교육,거점장(법인장) 교육 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0924
V2-L6-0926,해외인사,교육/양성,글로벌 리더 양성 교육,글로벌 리더 양성 교육 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0927,해외인사,교육/양성,글로벌 리더 양성 교육,글로벌 리더 양성 교육 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0926
V2-L6-0928,해외인사,교육/양성,글로벌 리더 양성 교육,글로벌 리더 양성 교육 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0927
V2-L6-0929,해외인사,교육/양성,주재원 교육,주재원 교육 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0930,해외인사,교육/양성,주재원 교육,주재원 교육 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0929
V2-L6-0931,해외인사,교육/양성,주재원 교육,주재원 교육 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0930
V2-L6-0932,해외인사,노사관리,사건사고 관리,사건사고 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0933,해외인사,노사관리,사건사고 관리,사건사고 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0932
V2-L6-0934,해외인사,노사관리,사건사고 관리,사건사고 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0933
V2-L6-0935,해외인사,노사관리,"컨설팅, 진단","컨설팅, 진단 기준서 확정",상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0936,해외인사,노사관리,"컨설팅, 진단","컨설팅, 진단 결과표 등록",상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0935
V2-L6-0937,해외인사,노사관리,"컨설팅, 진단","1차 컨설팅, 진단 결과표 등록",상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0936
V2-L6-0938,해외인사,노사관리,"컨설팅, 진단",해외법인 노사진단 결과보고서 발행,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,4,V2-L6-0937
V2-L6-0939,해외인사,보상,인센티브 지급조직 정비,인센티브 지급조직 정비 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0940,해외인사,보상,인센티브 지급조직 정비,인센티브 지급조직 정비 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0939
V2-L6-0941,해외인사,보상,인센티브 지급조직 정비,인센티브 지급조직 정비 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0940
V2-L6-0942,해외인사,인력운영,STEP 운영,STEP 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0943,해외인사,인력운영,STEP 운영,STEP 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0942
V2-L6-0944,해외인사,인력운영,STEP 운영,1차 STEP 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0943
V2-L6-0945,해외인사,인력운영,STEP 운영,STEP 복귀결과 평가서 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,4,V2-L6-0944
V2-L6-0946,해외인사,인력운영,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0947,해외인사,인력운영,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0946
V2-L6-0948,해외인사,인력운영,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0947
V2-L6-0949,해외인사,인력운영,조직 관리,조직 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0950,해외인사,인력운영,조직 관리,조직 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0949
V2-L6-0951,해외인사,인력운영,조직 관리,조직 결과 통보 발송 완료,상시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0950
V2-L6-0952,해외인사,인력운영,주재원 인사(관리),주재원 인사() 기준서 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0953,해외인사,인력운영,주재원 인사(관리),주재원 인사() 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0952
V2-L6-0954,해외인사,인력운영,주재원 인사(관리),1차 주재원 인사() 결과표 등록,상시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0953
V2-L6-0955,해외인사,인력운영,주재원 인사(관리),주재원 인사() 처리 결과 확정,상시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,4,V2-L6-0954
V2-L6-0956,해외인사,인력운영,주재원 인사(귀임),주재원 인사(귀임) 기준서 확정,수시,approval_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,1,
V2-L6-0957,해외인사,인력운영,주재원 인사(귀임),주재원 인사(귀임) 결과표 등록,수시,analysis_report,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,2,V2-L6-0956
V2-L6-0958,해외인사,인력운영,주재원 인사(귀임),주재원 인사(귀임) 결과 통보 발송 완료,수시,notification_doc,업무 시스템 처리 로그 | 결과 데이터 저장 로그 | 증빙 이력,3,V2-L6-0957
