[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
총무,사내 인프라 관리,피트니스 관리,(없음),총무,사내 인프라 관리,피트니스 관리,피트니스 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,사내 인프라 관리,사내식당 관리,(없음),총무,사내 인프라 관리,사내식당 관리,사내식당 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,사내 인프라 관리,주차장 관리,(없음),총무,사내 인프라 관리,주차장 관리,주차장 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,사내 인프라 관리,"숙박시설 운영 (기숙사, 포레스트)",(없음),총무,사내 인프라 관리,"숙박시설 운영 (기숙사, 포레스트)","숙박시설 운영 (기숙사, 포레스트) 결과 확정",HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,사내 인프라 관리,회의실 운영,(없음),총무,사내 인프라 관리,회의실 운영,회의실 운영 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,사내 인프라 관리,외부 사무실 운영,(없음),총무,사내 인프라 관리,외부 사무실 운영,외부 사무실 운영 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,사내 인프라 관리,사택 관리,(없음),총무,사내 인프라 관리,사택 관리,사택 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,사내 인프라 관리,비품 관리,(없음),총무,사내 인프라 관리,비품 관리,비품 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,사내 인프라 관리,임직원 사진관리,(없음),총무,사내 인프라 관리,임직원 사진관리,임직원 사진관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,사내 인프라 관리,건물 관리 (공조 등),(없음),총무,사내 인프라 관리,건물 관리 (공조 등),건물 관리 (공조 등) 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,임직원 지원,임원 지원,(없음),총무,임직원 지원,임원 지원,임원 지원 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,임직원 지원,임직원 출장지원,(없음),총무,임직원 지원,임직원 출장지원,임직원 출장지원 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,차량 관리,법인 차량 관리,(없음),총무,차량 관리,법인 차량 관리,법인 차량 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,차량 관리,운전기사 관리,(없음),총무,차량 관리,운전기사 관리,운전기사 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,차량 관리,업무버스 관리,(없음),총무,차량 관리,업무버스 관리,업무버스 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,협력사 관리,입점업체 운영,(없음),총무,협력사 관리,입점업체 운영,입점업체 운영 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,협력사 관리,상주협력사 관리,(없음),총무,협력사 관리,상주협력사 관리,상주협력사 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
총무,공통,파견자 문의 대응,(없음),총무,공통,파견자 문의 대응,파견자 문의 대응 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,공통,주재원 인사(양성),(없음),해외인사,공통,주재원 인사(양성),주재원 인사(양성) 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,인력운영,주재원 인사(선발/부임),(없음),해외인사,인력운영,주재원 인사(선발/부임),주재원 인사(선발/부임) 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,인력운영,주재원 인사(관리),(없음),해외인사,인력운영,주재원 인사(관리),주재원 인사(관리) 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,인력운영,주재원 인사(귀임),(없음),해외인사,인력운영,주재원 인사(귀임),주재원 인사(귀임) 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,인력운영,STEP 운영,(없음),해외인사,인력운영,STEP 운영,STEP 운영 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,인력운영,양성 파견 운영(현지/STEP),(없음),해외인사,인력운영,양성 파견 운영(현지/STEP),양성 파견 운영(현지/STEP) 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,인력운영,파견 인력 부임/귀임,(없음),해외인사,인력운영,파견 인력 부임/귀임,파견 인력 부임/귀임 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,인력운영,지표 관리,(없음),해외인사,인력운영,지표 관리,지표 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,인력운영,조직 관리,(없음),해외인사,인력운영,조직 관리,조직 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,임원인사,VP 승격,(없음),해외인사,임원인사,VP 승격,VP 승격 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,임원인사,현채인 평가,(없음),해외인사,임원인사,현채인 평가,현채인 평가 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,주재원 제도,평가 운영,(없음),해외인사,주재원 제도,평가 운영,평가 운영 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,주재원 제도,승격 운영,(없음),해외인사,주재원 제도,승격 운영,승격 운영 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,주재원 제도,시상 운영,(없음),해외인사,주재원 제도,시상 운영,시상 운영 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,주재원 제도,징계 관리,(없음),해외인사,주재원 제도,징계 관리,징계 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,보상,인센티브 지급조직 정비,(없음),해외인사,보상,인센티브 지급조직 정비,인센티브 지급조직 정비 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,채용,재입사 기준 관리,(없음),해외인사,채용,재입사 기준 관리,재입사 기준 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,채용,현지 한국인 채용 관리,(없음),해외인사,채용,현지 한국인 채용 관리,현지 한국인 채용 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,교육/양성,글로벌 리더 양성 교육,(없음),해외인사,교육/양성,글로벌 리더 양성 교육,글로벌 리더 양성 교육 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,교육/양성,거점장(법인장) 교육,(없음),해외인사,교육/양성,거점장(법인장) 교육,거점장(법인장) 교육 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,교육/양성,주재원 교육,(없음),해외인사,교육/양성,주재원 교육,주재원 교육 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,노사관리,"컨설팅, 진단",(없음),해외인사,노사관리,"컨설팅, 진단","컨설팅, 진단 결과 확정",HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,노사관리,사건사고 관리,(없음),해외인사,노사관리,사건사고 관리,사건사고 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,M&A,(실사) 실사문서 분류,(없음),해외인사,M&A,(실사) 실사문서 분류,(실사) 실사문서 분류 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,M&A,(실사) 실사문서 독해,(없음),해외인사,M&A,(실사) 실사문서 독해,(실사) 실사문서 독해 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,M&A,(실사) 실사결과 분석,(없음),해외인사,M&A,(실사) 실사결과 분석,(실사) 실사결과 분석 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,M&A,(실사) 시사점 도출 및 보고,(없음),해외인사,M&A,(실사) 시사점 도출 및 보고,(실사) 시사점 도출 및 보고 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,M&A,(PMI) 계획 수립,(없음),해외인사,M&A,(PMI) 계획 수립,(PMI) 계획 수립 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,M&A,(PMI) Best Practice 분석,(없음),해외인사,M&A,(PMI) Best Practice 분석,(PMI) Best Practice 분석 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,M&A,(자회사 운영) 운영 유형 결정,(없음),해외인사,M&A,(자회사 운영) 운영 유형 결정,(자회사 운영) 운영 유형 결정 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
해외인사,M&A,(자회사 운영) 운영 방식 개선,(없음),해외인사,M&A,(자회사 운영) 운영 방식 개선,(자회사 운영) 운영 방식 개선 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,주요 회의체 운영,전사 인사담당 임원회의,(없음),기획,주요 회의체 운영,전사 인사담당 임원회의,전사 인사담당 임원회의 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,주요 회의체 운영,People팀장 사업부 정례미팅,(없음),기획,주요 회의체 운영,People팀장 사업부 정례미팅,People팀장 사업부 정례미팅 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,전략 수립,전사 인사전략 워크샵,(없음),기획,전략 수립,전사 인사전략 워크샵,전사 인사전략 워크샵 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,전략 수립,People팀 조직목표 수립,(없음),기획,전략 수립,People팀 조직목표 수립,People팀 조직목표 수립 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,전략 수립,인사전략 수립,(없음),기획,전략 수립,인사전략 수립,인사전략 수립 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,자료 작성,신임임원 등 경영진 교육자료 작성,(없음),기획,자료 작성,신임임원 등 경영진 교육자료 작성,신임임원 등 경영진 교육자료 작성 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,자료 작성,주주총회 등 외부 행사 내 인사 관련 자료 작성,(없음),기획,자료 작성,주주총회 등 외부 행사 내 인사 관련 자료 작성,주주총회 등 외부 행사 내 인사 관련 자료 작성 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,자료 작성,팀 연간 업무일정표 및 주요일정 작성,(없음),기획,자료 작성,팀 연간 업무일정표 및 주요일정 작성,팀 연간 업무일정표 및 주요일정 작성 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,자료 작성,간담회 등 인사현안/지표 자료 작성,(없음),기획,자료 작성,간담회 등 인사현안/지표 자료 작성,간담회 등 인사현안/지표 자료 작성 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,자료 작성,인사업무 지식 관리,(없음),기획,자료 작성,인사업무 지식 관리,인사업무 지식 관리 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,자료 작성,People팀 조직 및 인력 현황 작성,(없음),기획,자료 작성,People팀 조직 및 인력 현황 작성,People팀 조직 및 인력 현황 작성 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
기획,자료 작성,People팀 주간업무 작성,(없음),기획,자료 작성,People팀 주간업무 작성,People팀 주간업무 작성 결과 확정,HR,구체적 데이터 부족으로 일단 HR 검토 단위로 임시 매핑
