[Origin] L5 Name,[Origin] L6 Name,Activity_ID,[Current] L5 Name,[Current] L6 Name,Cadence,Output Type,Change_Logic,L3(도메인)
(실사) 실사문서 독해,(원본 L6 미기재),V2-L6-0207,(실사) 실사문서 독해,(실사) 실사문서 독해 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(실사) 실사문서 독해,(원본 L6 미기재),V2-L6-0208,(실사) 실사문서 독해,(실사) 실사문서 독해 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(실사) 실사문서 분류,(원본 L6 미기재),V2-L6-0203,(실사) 실사문서 분류,(실사) 실사문서 분류 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(실사) 실사문서 분류,(원본 L6 미기재),V2-L6-0204,(실사) 실사문서 분류,(실사) 실사문서 분류 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(실사) 실사문서 분류,(원본 L6 미기재),V2-L6-0205,(실사) 실사문서 분류,(실사) 실사문서 분류 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(자회사 운영) 운영 방식 개선,(원본 L6 미기재),V2-L6-0224,(자회사 운영) 운영 방식 개선,(자회사 )  방식 개선 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(자회사 운영) 운영 방식 개선,(원본 L6 미기재),V2-L6-0225,(자회사 운영) 운영 방식 개선,(자회사 )  방식 개선 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(자회사 운영) 운영 방식 개선,(원본 L6 미기재),V2-L6-0226,(자회사 운영) 운영 방식 개선,(자회사 )  방식 개선 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(자회사 운영) 운영 유형 결정,(원본 L6 미기재),V2-L6-0221,(자회사 운영) 운영 유형 결정,(자회사 )  유형 결정 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(자회사 운영) 운영 유형 결정,(원본 L6 미기재),V2-L6-0222,(자회사 운영) 운영 유형 결정,(자회사 )  유형 결정 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
(자회사 운영) 운영 유형 결정,(원본 L6 미기재),V2-L6-0223,(자회사 운영) 운영 유형 결정,(자회사 )  유형 결정 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 인사(양성),(원본 L6 미기재),V2-L6-0129,주재원 인사(양성),주재원 인사(양성) 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 인사(양성),(원본 L6 미기재),V2-L6-0130,주재원 인사(양성),주재원 인사(양성) 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 인사(양성),(원본 L6 미기재),V2-L6-0131,주재원 인사(양성),주재원 인사(양성) 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
거점장(법인장) 교육,(원본 L6 미기재),V2-L6-0190,거점장(법인장) 교육,거점장(법인장) 교육 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
거점장(법인장) 교육,(원본 L6 미기재),V2-L6-0191,거점장(법인장) 교육,거점장(법인장) 교육 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
거점장(법인장) 교육,(원본 L6 미기재),V2-L6-0192,거점장(법인장) 교육,거점장(법인장) 교육 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
글로벌 리더 양성 교육,(원본 L6 미기재),V2-L6-0187,글로벌 리더 양성 교육,글로벌 리더 양성 교육 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
글로벌 리더 양성 교육,(원본 L6 미기재),V2-L6-0188,글로벌 리더 양성 교육,글로벌 리더 양성 교육 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
글로벌 리더 양성 교육,(원본 L6 미기재),V2-L6-0189,글로벌 리더 양성 교육,글로벌 리더 양성 교육 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 교육,(원본 L6 미기재),V2-L6-0193,주재원 교육,주재원 교육 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 교육,(원본 L6 미기재),V2-L6-0194,주재원 교육,주재원 교육 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 교육,(원본 L6 미기재),V2-L6-0195,주재원 교육,주재원 교육 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
사건사고 관리,(원본 L6 미기재),V2-L6-0200,사건사고 관리,사건사고  기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
사건사고 관리,(원본 L6 미기재),V2-L6-0201,사건사고 관리,사건사고  결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
사건사고 관리,(원본 L6 미기재),V2-L6-0202,사건사고 관리,사건사고  결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
"컨설팅, 진단",(원본 L6 미기재),V2-L6-0196,"컨설팅, 진단","컨설팅, 진단 기준서 확정",상시,approval_doc,단일 프로세스를 4단계 성과활동으로 분해,해외인사
"컨설팅, 진단",(원본 L6 미기재),V2-L6-0197,"컨설팅, 진단","중간 컨설팅, 진단 결과표 등록",상시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
"컨설팅, 진단",(원본 L6 미기재),V2-L6-0198,"컨설팅, 진단","중간 컨설팅, 진단 결과표 등록",상시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
"컨설팅, 진단",(원본 L6 미기재),V2-L6-0199,"컨설팅, 진단",해외법인 노사진단 결과보고서 발행,상시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
인센티브 지급조직 정비,(원본 L6 미기재),V2-L6-0178,인센티브 지급조직 정비,인센티브 지급조직 정비 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
인센티브 지급조직 정비,(원본 L6 미기재),V2-L6-0179,인센티브 지급조직 정비,인센티브 지급조직 정비 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
인센티브 지급조직 정비,(원본 L6 미기재),V2-L6-0180,인센티브 지급조직 정비,인센티브 지급조직 정비 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
STEP 운영,(원본 L6 미기재),V2-L6-0143,STEP 운영,STEP  기준서 확정,상시,approval_doc,단일 프로세스를 4단계 성과활동으로 분해,해외인사
STEP 운영,(원본 L6 미기재),V2-L6-0144,STEP 운영,중간 STEP  결과표 등록,상시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
STEP 운영,(원본 L6 미기재),V2-L6-0145,STEP 운영,중간 STEP  결과표 등록,상시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
STEP 운영,(원본 L6 미기재),V2-L6-0146,STEP 운영,STEP 복귀결과 평가서 등록,상시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
양성 파견 운영(현지/STEP),(원본 L6 미기재),V2-L6-0147,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
양성 파견 운영(현지/STEP),(원본 L6 미기재),V2-L6-0148,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
양성 파견 운영(현지/STEP),(원본 L6 미기재),V2-L6-0149,양성 파견 운영(현지/STEP),양성 파견 (현지/STEP) 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
조직 관리,(원본 L6 미기재),V2-L6-0157,조직 관리,조직  기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
조직 관리,(원본 L6 미기재),V2-L6-0158,조직 관리,조직  결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
조직 관리,(원본 L6 미기재),V2-L6-0159,조직 관리,조직  결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 인사(관리),(원본 L6 미기재),V2-L6-0136,주재원 인사(관리),주재원 인사() 기준서 확정,상시,approval_doc,단일 프로세스를 4단계 성과활동으로 분해,해외인사
주재원 인사(관리),(원본 L6 미기재),V2-L6-0137,주재원 인사(관리),중간 주재원 인사() 결과표 등록,상시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
주재원 인사(관리),(원본 L6 미기재),V2-L6-0138,주재원 인사(관리),중간 주재원 인사() 결과표 등록,상시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
주재원 인사(관리),(원본 L6 미기재),V2-L6-0139,주재원 인사(관리),주재원 인사() 처리 결과 확정,상시,approval_doc,단일 프로세스를 4단계 성과활동으로 분해,해외인사
주재원 인사(귀임),(원본 L6 미기재),V2-L6-0140,주재원 인사(귀임),주재원 인사(귀임) 기준서 확정,수시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 인사(귀임),(원본 L6 미기재),V2-L6-0141,주재원 인사(귀임),주재원 인사(귀임) 결과표 등록,수시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 인사(귀임),(원본 L6 미기재),V2-L6-0142,주재원 인사(귀임),주재원 인사(귀임) 결과 통보 발송 완료,수시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0132,주재원 인사(선발/부임),주재원 인사(선발/부임) 기준서 확정,수시,approval_doc,단일 프로세스를 4단계 성과활동으로 분해,해외인사
주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0133,주재원 인사(선발/부임),중간 주재원 인사(선발/부임) 결과표 등록,수시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0134,주재원 인사(선발/부임),중간 주재원 인사(선발/부임) 결과표 등록,수시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
주재원 인사(선발/부임),(원본 L6 미기재),V2-L6-0135,주재원 인사(선발/부임),부임 일정확정서 발행,수시,approval_doc,단일 프로세스를 4단계 성과활동으로 분해,해외인사
지표 관리,(원본 L6 미기재),V2-L6-0154,지표 관리,지표  기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
지표 관리,(원본 L6 미기재),V2-L6-0155,지표 관리,지표  결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
지표 관리,(원본 L6 미기재),V2-L6-0156,지표 관리,지표  결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0150,파견 인력 부임/귀임,파견 인력 부임/귀임 기준서 확정,수시,approval_doc,단일 프로세스를 4단계 성과활동으로 분해,해외인사
파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0151,파견 인력 부임/귀임,중간 파견 인력 부임/귀임 결과표 등록,수시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0152,파견 인력 부임/귀임,중간 파견 인력 부임/귀임 결과표 등록,수시,analysis_report,단일 프로세스를 4단계 성과활동으로 분해,해외인사
파견 인력 부임/귀임,(원본 L6 미기재),V2-L6-0153,파견 인력 부임/귀임,귀임 통합일정표 확정,수시,approval_doc,단일 프로세스를 4단계 성과활동으로 분해,해외인사
VP 승격,(원본 L6 미기재),V2-L6-0160,VP 승격,VP 승격 기준서 확정,상시,approval_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
VP 승격,(원본 L6 미기재),V2-L6-0161,VP 승격,VP 승격 결과표 등록,상시,analysis_report,단일 프로세스를 3단계 성과활동으로 분해,해외인사
VP 승격,(원본 L6 미기재),V2-L6-0162,VP 승격,VP 승격 결과 통보 발송 완료,상시,notification_doc,단일 프로세스를 3단계 성과활동으로 분해,해외인사
