[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
교육,교육운영,성과분석/결과보고,성과 분석,교육,교육운영,성과분석/결과보고,성과 분석 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
교육,교육운영,성과분석/결과보고,성과 분석,교육,교육운영,성과분석/결과보고,성과 분석 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
교육,교육운영,성과분석/결과보고,결과 보고,교육,교육운영,성과분석/결과보고,결과 보고 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육운영,성과분석/결과보고,결과 보고,교육,교육운영,성과분석/결과보고,결과 보고 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육운영,성과분석/결과보고,우수 교육생 시상,교육,교육운영,성과분석/결과보고,우수 교육생 시상 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육운영,성과분석/결과보고,우수 교육생 시상,교육,교육운영,성과분석/결과보고,우수 교육생 시상 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육운영,성과분석/결과보고,강사 감사레터 작성/발송(필요시),교육,교육운영,성과분석/결과보고,강사 감사레터 작성/발송(필요시) 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
교육,교육운영,성과분석/결과보고,강사 감사레터 작성/발송(필요시),교육,교육운영,성과분석/결과보고,강사 감사레터 작성/발송(필요시) 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
교육,교육운영,성과분석/결과보고,교육관련 사진/영상자료 정리,교육,교육운영,성과분석/결과보고,교육관련 사진/영상자료 정리 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육운영,성과분석/결과보고,교육관련 사진/영상자료 정리,교육,교육운영,성과분석/결과보고,교육관련 사진/영상자료 정리 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육운영,수료 관리 및 경비처리,수료 관리,교육,교육운영,수료 관리 및 경비처리,수료 관리 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육운영,수료 관리 및 경비처리,수료 관리,교육,교육운영,수료 관리 및 경비처리,수료 관리 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육운영,수료 관리 및 경비처리,정산 진행,교육,교육운영,수료 관리 및 경비처리,정산 진행 일정 및 자원 확정,HR,복잡한 일정 조율 및 기획
교육,교육운영,수료 관리 및 경비처리,정산 진행,교육,교육운영,수료 관리 및 경비처리,정산 진행 참석 안내문 발송,Digital Worker,대상자 대량 알림
교육,교육운영,수료 관리 및 경비처리,정산 진행,교육,교육운영,수료 관리 및 경비처리,정산 진행 결과 리포트 취합,Digital Worker,실행 결과의 기계적 수합
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,과정개발 계획수립,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,과정개발 계획수립 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,과정개발 계획수립,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,과정개발 계획수립 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의안 디자인 템플릿 의뢰,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의안 디자인 템플릿 의뢰 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의안 디자인 템플릿 의뢰,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의안 디자인 템플릿 의뢰 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,모듈계획서 작성,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,모듈계획서 작성 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,모듈계획서 작성,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,모듈계획서 작성 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의교안 개발,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의교안 개발 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의교안 개발,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의교안 개발 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,교보재 개발,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,교보재 개발 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,교보재 개발,교육,내부 컨텐츠 개발,강의안 및 교보재 개발,교보재 개발 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의자료 번역(필요시),교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의자료 번역(필요시) 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의자료 번역(필요시),교육,내부 컨텐츠 개발,강의안 및 교보재 개발,강의자료 번역(필요시) 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육전략,전사 교육 전략 기획,신설/폐강 과정 관리,교육,교육전략,전사 교육 전략 기획,신설/폐강 과정 관리 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육전략,전사 교육 전략 기획,신설/폐강 과정 관리,교육,교육전략,전사 교육 전략 기획,신설/폐강 과정 관리 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육니즈분석,요구사항분석,경영진요구사항 분석,교육,교육니즈분석,요구사항분석,경영진요구사항 분석 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
교육,교육니즈분석,요구사항분석,경영진요구사항 분석,교육,교육니즈분석,요구사항분석,경영진요구사항 분석 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
교육,교육니즈분석,요구사항분석,임직원 요구사항 분석,교육,교육니즈분석,요구사항분석,임직원 요구사항 분석 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
교육,교육니즈분석,요구사항분석,임직원 요구사항 분석,교육,교육니즈분석,요구사항분석,임직원 요구사항 분석 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
교육,교육니즈분석,트렌드분석,환경변화 자료검색/리서치,교육,교육니즈분석,트렌드분석,환경변화 자료검색/리서치 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육니즈분석,트렌드분석,환경변화 자료검색/리서치,교육,교육니즈분석,트렌드분석,환경변화 자료검색/리서치 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육니즈분석,트렌드분석,환경변화 관련 인사이트 발굴,교육,교육니즈분석,트렌드분석,환경변화 관련 인사이트 발굴 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육니즈분석,트렌드분석,환경변화 관련 인사이트 발굴,교육,교육니즈분석,트렌드분석,환경변화 관련 인사이트 발굴 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육니즈분석,교육대상 분석,임직원 현황 분석(규모/직무/사업부/보직),교육,교육니즈분석,교육대상 분석,임직원 현황 분석(규모/직무/사업부/보직) 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
교육,교육니즈분석,교육대상 분석,임직원 현황 분석(규모/직무/사업부/보직),교육,교육니즈분석,교육대상 분석,임직원 현황 분석(규모/직무/사업부/보직) 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
교육,교육니즈분석,교육대상 분석,특수 국적/언어 등,교육,교육니즈분석,교육대상 분석,특수 국적/언어 등 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육니즈분석,교육대상 분석,특수 국적/언어 등,교육,교육니즈분석,교육대상 분석,특수 국적/언어 등 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육니즈분석,교육대상 분석,역량 분석(교육이력/자격),교육,교육니즈분석,교육대상 분석,역량 분석(교육이력/자격) 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
교육,교육니즈분석,교육대상 분석,역량 분석(교육이력/자격),교육,교육니즈분석,교육대상 분석,역량 분석(교육이력/자격) 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
교육,교육니즈분석,커리큘럼 기획,전년도 결과 리뷰/분석,교육,교육니즈분석,커리큘럼 기획,전년도 결과 리뷰/분석 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
교육,교육니즈분석,커리큘럼 기획,전년도 결과 리뷰/분석,교육,교육니즈분석,커리큘럼 기획,전년도 결과 리뷰/분석 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
교육,교육니즈분석,커리큘럼 기획,인사이트 발굴,교육,교육니즈분석,커리큘럼 기획,인사이트 발굴 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육니즈분석,커리큘럼 기획,인사이트 발굴,교육,교육니즈분석,커리큘럼 기획,인사이트 발굴 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육니즈분석,커리큘럼 기획,우선순위 도출,교육,교육니즈분석,커리큘럼 기획,우선순위 도출 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
교육,교육니즈분석,커리큘럼 기획,우선순위 도출,교육,교육니즈분석,커리큘럼 기획,우선순위 도출 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
교육,교육과정설계,커리큘럼 기획,과정목표 수립,교육,교육과정설계,커리큘럼 기획,과정목표 수립 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육과정설계,커리큘럼 기획,과정목표 수립,교육,교육과정설계,커리큘럼 기획,과정목표 수립 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육과정설계,커리큘럼 기획,예산 검토,교육,교육과정설계,커리큘럼 기획,예산 검토 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
교육,교육과정설계,커리큘럼 기획,예산 검토,교육,교육과정설계,커리큘럼 기획,예산 검토 결과 확정,HR,정성적 판단 및 최종 의사결정
교육,교육과정설계,커리큘럼 기획,예산 검토,교육,교육과정설계,커리큘럼 기획,예산 검토 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
교육,교육과정설계,커리큘럼 기획,커리큘럼 개발,교육,교육과정설계,커리큘럼 기획,커리큘럼 개발 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육과정설계,커리큘럼 기획,커리큘럼 개발,교육,교육과정설계,커리큘럼 기획,커리큘럼 개발 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육과정설계,커리큘럼 확정,내부 보고/품의,교육,교육과정설계,커리큘럼 확정,내부 보고/품의 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육과정설계,커리큘럼 확정,내부 보고/품의,교육,교육과정설계,커리큘럼 확정,내부 보고/품의 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육과정설계,프로그램 운영방안 결정,교육 형태/기간,교육,교육과정설계,프로그램 운영방안 결정,교육 형태/기간 기초 자료 취합,Digital Worker,단순 데이터 수집
교육,교육과정설계,프로그램 운영방안 결정,교육 형태/기간,교육,교육과정설계,프로그램 운영방안 결정,교육 형태/기간 최종 결과 확정,HR,담당자 최종 검토 및 확정
교육,교육과정설계,프로그램 운영방안 결정,신청/선발 방식,교육,교육과정설계,프로그램 운영방안 결정,신청/선발 방식 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
